d0,d1,d2,d3,d4,d5,d6,d7,RD,WR,cs,A0,A1,A2,A3,A4,A5,A6,A7,,A,D,RD,WR,CS
0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,,1E,AE,1,0,0
0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,,AE,AE,0,0,0
0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,,AE,20,1,0,0
0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,20,0,0,0
0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,20,0,0,0
0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,,AE,20,0,0,0
0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,,AE,20,0,1,0
0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,,1F,20,0,0,0
0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,,1F,84,1,0,0
0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,,20,84,0,0,0
1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,,20,07,1,0,0
1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,,21,07,0,0,0
1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,,21,BD,1,0,0
1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,,22,BD,0,0,0
1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,,22,AF,1,0,0
1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,,23,AF,0,0,0
1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,,23,23,1,0,0
1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,23,0,0,0
1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,23,0,0,0
1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,,DB,23,0,0,0
0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,,DB,24,0,1,0
0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,,DA,24,0,0,0
1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,,DA,37,0,1,0
1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,,23,37,0,0,0
0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,,23,36,1,0,0
0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,,24,36,0,0,0
1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,,24,37,1,0,0
1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,37,0,0,0
1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,37,0,0,0
1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,,D9,37,0,0,0
1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,,D9,03,0,1,0
1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,,24,03,0,0,0
1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,,24,37,1,0,0
1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,,25,37,0,0,0
1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,,25,85,1,0,0
1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,FF,85,0,0,0
1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,FF,85,0,0,0
1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,,D8,85,0,0,0
0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,,D8,08,0,1,0
0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,,25,08,0,0,0
1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,,25,85,1,0,0
1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,,26,85,0,0,0
0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,,26,80,1,0,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,,27,80,0,0,0
0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,,27,26,1,0,0
0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,,28,26,0,0,0
0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,,28,0A,1,0,0
0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,0A,0,0,0
0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,0A,0,0,0
0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,,29,0A,0,0,0
0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,,29,84,1,0,0
0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,,2A,84,0,0,0
1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,,2A,0F,1,0,0
1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,,2B,0F,0,0,0
0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,,2B,C6,1,0,0
0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,,2C,C6,0,0,0
0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,,2C,FC,1,0,0
0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,,2D,FC,0,0,0
1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,,2D,3D,1,0,0
1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,,2E,3D,0,0,0
1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,,2E,C3,1,0,0
1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,FF,C3,0,0,0
1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,FF,C3,0,0,0
1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,FF,C3,0,0,0
1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,FF,C3,0,0,0
1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,FF,C3,0,0,0
1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,FF,DB,0,0,0
1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,FF,DB,0,0,0
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,FF,FB,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,FF,FF,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,FF,FF,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,FF,FF,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,FF,FF,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,,2F,FF,0,0,0
1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,,2F,11,1,0,0
1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,,30,11,0,0,0
0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,,30,8C,1,0,0
0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,,31,8C,0,0,0
0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,,31,20,1,0,0
0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,,32,20,0,0,0
0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,,32,16,1,0,0
0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,16,0,0,0
0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,16,0,0,0
0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,,49,16,0,0,0
0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,,49,18,1,0,0
0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,,4A,18,0,0,0
1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,,4A,33,1,0,0
1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,33,0,0,0
1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,33,0,0,0
1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,,4B,33,0,0,0
0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,,4B,32,1,0,0
0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,32,0,0,0
0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,32,0,0,0
0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,,D8,32,0,0,0
0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,,D8,08,1,0,0
0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,,4C,08,0,0,0
1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,,4C,39,1,0,0
1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,39,0,0,0
1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,39,0,0,0
1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,,D9,39,0,0,0
1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,,D9,03,1,0,0
1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,,4D,03,0,0,0
0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,,4D,36,1,0,0
0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,36,0,0,0
0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,36,0,0,0
0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,,DA,36,0,0,0
1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,,DA,37,1,0,0
1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,,DB,37,0,0,0
0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,,DB,24,1,0,0
0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,,24,24,0,0,0
1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,,24,BD,1,0,0
1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,,25,BD,0,0,0
0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,,25,C0,1,0,0
0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,,26,C0,0,0,0
0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,,26,DA,1,0,0
0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,FF,DA,0,0,0
0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,,FF,DA,0,0,0
0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,,DB,DA,0,0,0
1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,,DB,27,0,1,0
1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,,DA,27,0,0,0
1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,,DA,37,0,1,0
1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,,DA,37,0,0,0
1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,,DA,7B,1,0,0
1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,,DB,7B,0,0,0
1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,,DB,01,1,0,0
1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,,DC,01,0,0,0
0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,,DC,AE,1,0,0
0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,,AE,AE,0,0,0
0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,,AE,20,1,0,0
0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,,DD,20,0,0,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,,DD,27,1,0,0
1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,,DE,27,0,0,0
1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,,DE,3B,1,0,0
1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,3B,0,0,0
1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,3B,0,0,0
1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,,1A,3B,0,0,0
1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,,1A,39,1,0,0
1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,,1B,39,0,0,0
0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,,1B,36,1,0,0
0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,36,0,0,0
0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,36,0,0,0
0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,,DA,36,0,0,0
1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,,DA,37,1,0,0
1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,,DB,37,0,0,0
1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,,DB,27,1,0,0
1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,,27,27,0,0,0
0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,,27,A6,1,0,0
0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,,28,A6,0,0,0
0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,,28,14,1,0,0
0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,14,0,0,0
0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,14,0,0,0
0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,,94,14,0,0,0
0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,,94,00,1,0,0
0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,,29,00,0,0,0
0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,,29,E6,1,0,0
0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,,2A,E6,0,0,0
1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,,2A,E3,1,0,0
1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,FF,E3,0,0,0
1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,FF,E3,0,0,0
1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,,63,E3,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,,63,00,1,0,0
0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,,2B,00,0,0,0
1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,,2B,97,1,0,0
1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,,2C,97,0,0,0
1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,,2C,AF,1,0,0
1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,,AF,AF,0,0,0
0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,,AF,00,0,1,0
0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,,2D,00,0,0,0
1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,,2D,D7,1,0,0
1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,,2E,D7,0,0,0
0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,,2E,B2,1,0,0
0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,,B2,B2,0,0,0
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,,B2,00,0,1,0
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,,2F,00,0,0,0
0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,,2F,98,1,0,0
0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,,30,98,0,0,0
0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,,30,AE,1,0,0
0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,,AE,AE,0,0,0
0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,,AE,20,1,0,0
0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,,31,20,0,0,0
1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,,31,97,1,0,0
1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,,32,97,0,0,0
0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,,32,B0,1,0,0
0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,,B0,B0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,,B0,20,0,1,0
0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,,33,20,0,0,0
1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,,33,85,1,0,0
1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,,34,85,0,0,0
1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,,34,01,1,0,0
1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,,35,01,0,0,0
1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,,35,27,1,0,0
1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,,36,27,0,0,0
1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,,36,1F,1,0,0
1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,1F,0,0,0
1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,1F,0,0,0
1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,,56,1F,0,0,0
1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,,56,7F,1,0,0
1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,,57,7F,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,,57,00,1,0,0
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,,58,00,0,0,0
0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,,58,B2,1,0,0
0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,,B2,B2,0,0,0
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,,B2,00,1,0,0
0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,,B2,00,0,0,0
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,,B2,00,0,1,0
0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,,59,00,0,0,0
1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,,59,7B,1,0,0
1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,,5A,7B,0,0,0
0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,,5A,20,1,0,0
0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,,5B,20,0,0,0
0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,,5B,AC,1,0,0
0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,,AC,AC,0,0,0
1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,,AC,33,1,0,0
1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,,5C,33,0,0,0
0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,,5C,26,1,0,0
0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,,5D,26,0,0,0
0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,,5D,52,1,0,0
0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,,FF,52,0,0,0
0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,,FF,52,0,0,0
0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,,B0,52,0,0,0
0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,,B0,96,1,0,0
0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,,B1,96,0,0,0
1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,,B1,B1,1,0,0
1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,,B1,B1,0,0,0
0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,,B1,FE,1,0,0
0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,,B2,FE,0,0,0
1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,,B2,97,1,0,0
1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,,B3,97,0,0,0
0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,,B3,A4,1,0,0
0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,,A4,A4,0,0,0
0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,,A4,FE,0,1,0
0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,,B4,FE,0,0,0
0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,,B4,DE,1,0,0
0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,,B5,DE,0,0,0
0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,,B5,4A,1,0,0
0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,,4A,4A,0,0,0
0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,,4A,1C,1,0,0
0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,,4B,1C,0,0,0
0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,,4B,74,1,0,0
0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,,B6,74,0,0,0
1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,,B6,6B,1,0,0
1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,,B7,6B,0,0,0
0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,,B7,10,1,0,0
0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,,B8,10,0,0,0
0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,,B8,02,1,0,0
0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,02,0,0,0
0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,02,0,0,0
0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,,76,02,0,0,0
0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,,76,06,1,0,0
0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,,B9,06,0,0,0
1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,,B9,27,1,0,0
1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,,BA,27,0,0,0
0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,,BA,16,1,0,0
0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,16,0,0,0
0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,16,0,0,0
0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,,D1,16,0,0,0
0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,,D1,A6,1,0,0
0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,,D2,A6,0,0,0
0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,,D2,02,1,0,0
0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,02,0,0,0
0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,02,0,0,0
0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,,76,02,0,0,0
0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,,76,06,1,0,0
0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,,D3,06,0,0,0
0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,,D3,88,1,0,0
0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,,D4,88,0,0,0
0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,,D4,20,1,0,0
0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,,D5,20,0,0,0
1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,,D5,85,1,0,0
1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,,D6,85,0,0,0
0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,,D6,20,1,0,0
0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,,D7,20,0,0,0
1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,,D7,27,1,0,0
1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,,D8,27,0,0,0
0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,,D8,04,1,0,0
0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,04,0,0,0
0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,FF,04,0,0,0
0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,,D9,04,0,0,0
